area,bedrooms,bathrooms,location,price
4071,2,4,Hyderabad,17557403
904,3,4,Hyderabad,6276966
2119,3,3,Mumbai,15879693
4856,5,1,Mumbai,30355944
3781,2,4,Bengaluru,16756591
3591,2,3,Hyderabad,15066572
1879,4,3,Mumbai,15481037
1416,2,1,Hyderabad,6619818
4072,5,3,Hyderabad,18463865
2503,1,1,Hyderabad,9670202
4799,1,1,Mumbai,26711847
2513,5,1,Chennai,11755230
3852,1,2,Bengaluru,16904458
3959,2,1,Mumbai,23819289
3951,1,3,Vizag,12880980
4292,2,4,Vizag,14706216
4751,4,1,Hyderabad,20281170
1495,2,3,Vizag,6227662
2294,3,1,Hyderabad,10607276
3042,3,2,Bengaluru,14729795
4696,2,4,Bengaluru,21349612
4421,4,2,Chennai,17159306
2061,1,1,Chennai,8040470
559,4,2,Vizag,4221538
3529,4,3,Hyderabad,16355520
1968,3,4,Vizag,8681411
3220,1,3,Chennai,11568098
930,2,1,Hyderabad,4725363
1355,2,1,Chennai,6110954
1177,4,1,Chennai,6331154
2186,2,3,Vizag,8251066
3049,3,2,Mumbai,20316130
1040,1,3,Chennai,5044116
2462,2,2,Hyderabad,10587320
601,4,3,Chennai,5068982
3955,2,4,Vizag,13986881
1073,5,2,Chennai,6822343
1124,4,1,Hyderabad,6861057
3868,3,2,Vizag,13307824
3413,3,1,Hyderabad,14995835
3901,5,2,Mumbai,26907457
4865,5,3,Bengaluru,23368684
4484,3,3,Hyderabad,19142955
4589,2,3,Vizag,14930451
3255,4,3,Hyderabad,14412368
1829,3,4,Mumbai,14832166
4491,3,1,Hyderabad,18158698
1872,2,3,Bengaluru,9887525
4989,3,2,Mumbai,31968467
3244,3,1,Chennai,12755606
3260,3,2,Chennai,12417720
720,4,3,Vizag,5057698
1725,5,4,Mumbai,16381720
1551,3,4,Mumbai,12884660
1490,3,2,Vizag,6499962
3918,5,3,Chennai,16826005
1281,4,4,Hyderabad,7974405
4065,3,2,Vizag,14292296
3817,3,4,Vizag,14582322
1239,3,2,Vizag,5704720
1459,4,2,Hyderabad,8587216
3019,4,2,Bengaluru,15217772
4673,4,3,Hyderabad,20091929
702,5,2,Mumbai,9547932
4970,3,4,Bengaluru,23053332
1866,5,1,Chennai,9472366
688,4,3,Mumbai,9190770
4010,5,1,Vizag,14847119
821,5,4,Vizag,6414587
1704,1,2,Vizag,6062511
3417,3,4,Vizag,13255653
3545,1,4,Hyderabad,15120787
2982,5,1,Mumbai,20561562
1467,1,2,Bengaluru,7272834
1795,4,4,Bengaluru,11441313
4380,4,4,Mumbai,28668629
1600,5,2,Mumbai,14075935
4278,4,4,Vizag,16075095
1382,1,3,Mumbai,10282895
2442,1,2,Vizag,8551811
745,4,4,Bengaluru,7327919
2994,5,2,Hyderabad,14397105
1657,1,2,Bengaluru,7615143
1297,1,3,Hyderabad,6338375
1767,1,4,Vizag,6965177
2294,4,4,Bengaluru,12441877
4640,4,3,Hyderabad,20007498
2368,5,1,Bengaluru,12917599
4434,2,3,Mumbai,25933604
4996,5,4,Mumbai,33792714
4849,4,4,Vizag,18108219
1407,2,2,Vizag,5714529
4689,1,1,Vizag,15224369
1685,4,3,Vizag,8451760
3087,1,2,Hyderabad,12842934
1745,1,3,Hyderabad,7855746
1862,5,2,Mumbai,15574688
4496,1,3,Vizag,15754775
797,4,4,Vizag,5499322
878,4,4,Bengaluru,7515724
4643,5,3,Bengaluru,22399274
2610,3,4,Chennai,11144977
2967,1,4,Mumbai,19068765
2991,5,2,Chennai,13671337
2979,1,1,Chennai,11280126
2496,4,4,Bengaluru,14261194
4099,3,3,Mumbai,26961950
3168,2,3,Bengaluru,15266512
3418,2,2,Chennai,12931029
1751,5,3,Chennai,9415532
2816,3,1,Chennai,11029216
2072,1,2,Chennai,8178300
2951,3,1,Bengaluru,13549620
3851,3,2,Bengaluru,18638679
3544,2,4,Vizag,12889518
3508,2,1,Hyderabad,13940943
4708,4,2,Mumbai,30796234
3130,3,2,Bengaluru,14694880
879,5,3,Mumbai,10692433
2230,2,3,Chennai,9179252
2851,1,4,Chennai,11165251
2162,4,1,Mumbai,15868464
902,3,1,Vizag,4584637
4788,1,1,Hyderabad,18203867
3481,4,4,Mumbai,23936135
1273,4,4,Vizag,7148835
1551,1,3,Mumbai,11044383
4380,2,3,Chennai,16712250
935,2,3,Mumbai,8140726
3319,1,3,Vizag,11135899
3477,1,2,Mumbai,20194193
1422,4,4,Mumbai,13423354
1831,4,3,Hyderabad,10193561
4652,1,4,Vizag,16213912
1263,2,1,Bengaluru,6639673
1280,4,2,Bengaluru,8178506
718,4,2,Bengaluru,6208250
2667,2,1,Chennai,10267534
3235,2,1,Vizag,11459556
510,3,1,Bengaluru,4044282
1610,4,2,Hyderabad,8687541
2508,3,2,Chennai,10063243
1606,3,2,Vizag,7025097
848,1,2,Mumbai,6697989
1051,1,3,Vizag,4731292
4199,2,4,Bengaluru,19125013
3681,4,3,Hyderabad,16390068
4763,2,4,Hyderabad,19669317
698,2,4,Bengaluru,5895946
1305,3,2,Chennai,6556374
3767,5,4,Bengaluru,20304257
4192,5,3,Hyderabad,18881355
2112,2,1,Hyderabad,9224544
1749,1,3,Mumbai,11623798
3335,1,1,Vizag,11098127
4275,4,1,Chennai,16144723
1113,5,4,Chennai,7749964
2137,4,1,Vizag,8726856
2274,1,1,Vizag,7447666
1571,4,2,Hyderabad,8747109
2982,5,3,Bengaluru,15142526
4880,3,2,Mumbai,28774023
4373,4,4,Bengaluru,20993591
3845,5,4,Bengaluru,19493064
4004,5,1,Vizag,15463731
4042,2,2,Bengaluru,18009871
4353,5,4,Chennai,17969704
2197,4,2,Bengaluru,11869786
3861,3,3,Mumbai,25427248
2746,2,3,Chennai,11780499
3933,3,2,Bengaluru,18449802
1901,3,3,Bengaluru,10258486
708,4,3,Bengaluru,6283468
955,4,2,Vizag,5487545
3469,4,4,Vizag,12901133
959,1,1,Hyderabad,4545630
762,4,1,Mumbai,8559111
3803,2,4,Bengaluru,18101318
4282,5,4,Vizag,16422740
1624,4,4,Mumbai,14970460
927,4,4,Hyderabad,7300586
3769,4,1,Chennai,15032370
3492,3,4,Hyderabad,15700855
1021,5,3,Mumbai,11891169
4876,2,1,Mumbai,28910467
4808,1,2,Hyderabad,18773884
2484,4,3,Vizag,10368931
512,1,3,Vizag,2946300
2498,2,4,Bengaluru,12471857
3939,3,1,Mumbai,24552427
3511,2,1,Hyderabad,14141485
1583,5,2,Chennai,8641844
1217,2,3,Vizag,5288136
4252,3,4,Chennai,17414538
1296,4,1,Bengaluru,8540706
3267,4,3,Chennai,13995132
2228,4,4,Mumbai,18721253
3049,3,1,Mumbai,19735128
3261,1,4,Vizag,11606657
1920,1,2,Hyderabad,7794425
3298,4,4,Chennai,14625337
2032,2,3,Vizag,8422574
4444,1,4,Vizag,14856151
1774,3,3,Mumbai,13950066
1647,4,4,Hyderabad,10045298
4055,2,1,Hyderabad,16223384
4223,2,1,Vizag,13251903
4098,2,2,Chennai,14986583
4265,5,1,Bengaluru,20248054
4154,3,2,Hyderabad,17544777
2785,1,3,Hyderabad,12083131
1889,2,3,Chennai,8397168
2103,1,4,Hyderabad,9838624
1019,4,4,Hyderabad,7561403
3915,5,3,Hyderabad,18253507
658,3,1,Hyderabad,4653719
2622,4,3,Chennai,11444910
2820,2,2,Chennai,11175958
657,4,1,Mumbai,7528390
2359,5,2,Bengaluru,12762271
2470,1,3,Chennai,9674629
851,3,1,Vizag,4316328
2346,3,3,Mumbai,17592614
4607,5,3,Chennai,19219445
512,4,2,Mumbai,7368047
4585,2,1,Chennai,16464544
1269,1,1,Mumbai,8106389
638,2,3,Chennai,4087659
1081,3,4,Hyderabad,7266678
2113,2,1,Vizag,7819415
2960,3,2,Hyderabad,12915787
2679,3,4,Chennai,11702319
3155,2,2,Hyderabad,13199849
4756,2,3,Bengaluru,21235380
2366,1,2,Bengaluru,10639502
1792,3,1,Chennai,7732659
4912,5,4,Mumbai,33280008
4990,3,2,Chennai,18537089
3676,4,4,Chennai,15841757
2009,1,2,Bengaluru,9207655
1016,1,3,Vizag,4269931
3465,3,4,Bengaluru,17294475
780,5,1,Hyderabad,6277046
3590,4,4,Mumbai,24959078
1266,4,2,Bengaluru,8066739
1820,5,4,Hyderabad,11649330
4948,1,3,Vizag,16258374
4291,4,4,Chennai,17333756
2541,4,4,Vizag,10821077
1813,5,3,Mumbai,15933061
2673,5,3,Vizag,11555714
3919,4,4,Chennai,16945387
695,5,1,Hyderabad,6023267
4782,3,2,Bengaluru,22197568
2128,1,2,Vizag,7629105
735,5,2,Hyderabad,6461660
2901,3,1,Vizag,10339695
1381,3,3,Vizag,6482650
4229,4,1,Chennai,15933535
3027,3,4,Mumbai,20616610
3601,2,2,Vizag,12519871
1290,1,4,Bengaluru,7379388
3652,4,3,Chennai,15281600
1626,4,1,Hyderabad,8504911
704,4,1,Bengaluru,5730575
2915,1,4,Vizag,10593084
4638,3,2,Bengaluru,20555534
1899,1,2,Vizag,6749745
3598,1,2,Vizag,11472640
1937,3,2,Vizag,8149775
1675,1,3,Bengaluru,8123458
4546,1,1,Bengaluru,18463756
4501,5,1,Mumbai,28636145
2943,4,3,Bengaluru,14479106
2296,2,3,Chennai,9066044
3515,3,2,Chennai,13507711
2847,5,2,Bengaluru,14793213
1333,3,3,Bengaluru,8257332
3411,4,2,Hyderabad,15246431
4689,3,1,Mumbai,27696293
4175,5,1,Chennai,16929247
4041,3,2,Chennai,15526922
3521,5,1,Chennai,14247183
922,4,4,Bengaluru,7829322
4311,3,1,Chennai,15719011
4773,2,2,Vizag,15264179
3734,2,4,Mumbai,24672615
3311,1,1,Hyderabad,12771095
3836,2,1,Mumbai,22024588
4579,1,3,Vizag,14942442
4773,5,2,Bengaluru,21489503
3169,5,4,Vizag,13026417
1349,1,2,Hyderabad,6365004
3631,3,1,Bengaluru,16611707
3767,1,1,Mumbai,20808196
4766,4,4,Mumbai,30731642
2104,3,4,Vizag,9318100
1719,5,3,Chennai,8993756
3608,3,4,Mumbai,24118066
2797,1,3,Hyderabad,12533371
1890,1,1,Hyderabad,7665208
3345,1,4,Mumbai,21761478
4573,1,1,Vizag,14818681
4617,1,4,Mumbai,28274836
1106,1,2,Chennai,4738657
1618,5,3,Bengaluru,10539667
3273,4,2,Hyderabad,15393896
4485,5,1,Chennai,17895969
3027,1,3,Chennai,11486111
3140,4,1,Hyderabad,14385075
4377,1,2,Chennai,15957459
4773,3,1,Bengaluru,20684465
1497,5,4,Chennai,8885076
2566,1,4,Hyderabad,10976041
2481,1,1,Mumbai,15388181
961,4,1,Chennai,5529301
721,2,4,Chennai,4649310
3647,5,4,Vizag,14369789
2088,2,2,Vizag,7706104
879,4,1,Mumbai,8692731
2996,4,3,Vizag,11287414
4780,2,1,Mumbai,28224681
3638,4,4,Mumbai,24902170
3979,1,2,Vizag,13334538
4170,3,3,Chennai,16018201
1487,5,4,Mumbai,14288420
4498,5,2,Mumbai,29352332
4752,1,4,Chennai,16990372
1406,1,4,Bengaluru,8046662
3693,4,4,Vizag,13622862
1794,3,3,Bengaluru,10187582
521,3,1,Bengaluru,4529648
4895,3,3,Vizag,17867674
4865,1,2,Bengaluru,20262593
2601,5,1,Hyderabad,12629005
4218,5,2,Bengaluru,21795197
3172,4,4,Chennai,14131945
3666,4,2,Chennai,14730889
4936,5,4,Bengaluru,24247346
3447,2,3,Bengaluru,16185943
2690,2,1,Chennai,10340753
4320,2,1,Bengaluru,19625948
3469,5,3,Mumbai,24797801
2840,1,4,Vizag,10190850
2494,2,1,Mumbai,15801309
1591,2,2,Bengaluru,7866655
4125,2,3,Bengaluru,18540612
2918,4,2,Mumbai,20835654
3717,3,3,Bengaluru,17136328
2722,4,2,Hyderabad,12727398
817,5,2,Chennai,6438514
2309,4,1,Chennai,10013539
1331,5,4,Chennai,8434879
1389,2,3,Bengaluru,7585041
2955,2,2,Hyderabad,12389208
3251,3,4,Vizag,12609247
1897,1,3,Bengaluru,9275102
3993,3,1,Hyderabad,15904424
3951,5,2,Hyderabad,18330877
4282,5,2,Mumbai,28650434
2336,5,1,Mumbai,18284056
3629,4,1,Chennai,15276892
3429,1,2,Mumbai,20780422
1099,1,1,Hyderabad,5064990
1239,4,3,Chennai,7244584
2361,3,2,Bengaluru,11769138
2364,5,3,Chennai,11731195
1156,1,2,Hyderabad,5499467
4708,2,3,Mumbai,27234195
556,4,4,Bengaluru,6343659
662,2,4,Chennai,4790909
3184,1,4,Hyderabad,13749641
2377,4,2,Vizag,9391231
548,1,4,Hyderabad,3851925
2389,1,1,Mumbai,14227909
954,2,4,Bengaluru,6729059
4676,4,2,Vizag,16679499
626,2,1,Mumbai,5651016
4140,5,3,Mumbai,28664431
2029,4,1,Vizag,8278733
3374,3,3,Hyderabad,14688180
4814,4,3,Vizag,17808124
2082,5,3,Hyderabad,11866194
875,1,2,Chennai,3985885
1953,4,3,Hyderabad,10572620
2399,3,4,Chennai,10608814
1830,4,3,Chennai,9600753
3028,3,2,Mumbai,19461683
4047,3,3,Mumbai,26308922
1749,1,1,Hyderabad,7239157
4003,4,2,Vizag,14478424
4865,5,1,Bengaluru,22205870
1760,3,2,Hyderabad,8838914
2257,3,2,Chennai,9598533
3856,1,1,Mumbai,22447773
757,3,3,Chennai,5057077
3192,4,4,Hyderabad,14999080
822,3,1,Chennai,4792464
1059,1,2,Vizag,4168269
3903,3,3,Hyderabad,18003517
4951,5,1,Bengaluru,23609889
2604,5,3,Chennai,12266954
3761,4,2,Vizag,14172096
4398,5,1,Bengaluru,21014979
3791,5,1,Chennai,16199418
4060,1,3,Bengaluru,17800425
1327,3,1,Chennai,6495825
2140,5,3,Hyderabad,11964750
810,5,2,Vizag,5590923
802,1,4,Hyderabad,4925695
1317,1,4,Vizag,5561846
4968,3,4,Vizag,18070719
2199,4,2,Chennai,10292442
1270,3,4,Chennai,7134250
1371,2,2,Vizag,5681959
4827,1,1,Vizag,15103393
540,5,2,Mumbai,8463691
1401,2,1,Mumbai,10099173
1870,1,4,Bengaluru,9540062
3876,4,4,Hyderabad,17643601
3112,4,4,Chennai,13372499
3663,3,2,Vizag,13273562
500,2,4,Hyderabad,4537102
1778,5,1,Chennai,9281071
3193,3,1,Vizag,11070654
936,2,2,Vizag,4327469
1863,4,1,Vizag,7540414
3241,5,2,Vizag,12773164
3495,5,4,Hyderabad,16831486
1762,2,1,Hyderabad,7707619
1891,5,3,Vizag,9503290
506,5,4,Hyderabad,6393328
3464,4,1,Vizag,12501753
3182,5,3,Hyderabad,15804161
2067,3,1,Bengaluru,10632164
602,2,3,Hyderabad,4347616
2060,3,1,Mumbai,14335534
2906,4,4,Chennai,13292172
3358,5,2,Chennai,14068379
694,2,1,Hyderabad,4047080
3637,3,3,Vizag,13734680
2054,3,4,Bengaluru,11601239
3377,5,1,Vizag,13131671
3970,2,4,Mumbai,25067344
3317,2,4,Vizag,11791002
3698,4,4,Bengaluru,18797381
2089,2,4,Vizag,8728842
2647,1,1,Mumbai,15358552
1268,4,4,Mumbai,12426330
4354,2,1,Chennai,16420222
1900,5,1,Chennai,9001603
2830,4,1,Chennai,12030204
2657,4,4,Chennai,12265391
3994,3,2,Hyderabad,16179759
4525,4,4,Vizag,17123948
1946,1,4,Chennai,8299791
2913,4,2,Chennai,12363312
4341,2,4,Bengaluru,19460152
923,5,4,Mumbai,11798466
1335,1,4,Chennai,6425307
2093,5,1,Mumbai,16457296
4818,5,2,Hyderabad,22099929
1165,4,2,Chennai,6513163
4865,1,3,Hyderabad,19640915
2695,1,3,Hyderabad,11711464
2174,5,3,Vizag,10021673
3596,1,1,Bengaluru,14046786
970,5,3,Hyderabad,7667307
4368,4,2,Vizag,15981271
4773,2,4,Chennai,18004027
989,4,4,Hyderabad,7081267
3644,1,3,Chennai,13692539
1984,3,3,Hyderabad,10368970
828,5,1,Hyderabad,6353262
1605,4,1,Mumbai,13019957
1707,4,2,Chennai,8589870
4461,3,1,Bengaluru,20093238
4097,5,3,Vizag,15739289
3362,3,3,Mumbai,21816545
781,5,2,Mumbai,10235070
2947,4,3,Bengaluru,15985905
4929,5,4,Vizag,19161915
2044,1,3,Vizag,7668239
2862,4,1,Vizag,11046899
1902,5,3,Vizag,8846397
3392,3,1,Bengaluru,15316718
4297,2,4,Bengaluru,20062411
4256,3,1,Chennai,15913683
3546,3,1,Hyderabad,14853850
4301,2,4,Chennai,15845308
4742,3,3,Chennai,18344746
2259,4,2,Hyderabad,11134505
2495,1,1,Mumbai,14508604
2593,5,1,Hyderabad,11806929
4985,2,3,Mumbai,30877401
916,3,1,Mumbai,7970787
3684,5,2,Mumbai,25452768
1758,5,4,Bengaluru,11339707
1088,1,3,Bengaluru,6339027
838,3,1,Bengaluru,5710311
1270,4,3,Chennai,7004543
853,4,1,Hyderabad,5575601
2449,2,4,Chennai,10607556
3170,3,3,Mumbai,22024879
2210,1,3,Hyderabad,9609758
2449,4,3,Bengaluru,13693732
1260,3,1,Bengaluru,7352241
3018,5,3,Chennai,13984707
2744,3,2,Bengaluru,12964308
801,5,1,Mumbai,9727053
1903,3,1,Chennai,7932042
4865,2,4,Mumbai,29640106
2973,1,2,Vizag,9852437
1989,4,1,Chennai,9295554
2528,2,3,Bengaluru,12014799
1951,2,4,Chennai,8422087
4079,5,4,Chennai,17327850
3122,1,3,Mumbai,19571394
4308,3,2,Bengaluru,19154998
3876,4,2,Vizag,14347012
3900,1,1,Hyderabad,14571750
2860,1,3,Mumbai,18847993
4215,2,1,Hyderabad,16400806
4604,1,4,Vizag,15357930
3439,4,1,Chennai,14082366
1774,2,2,Vizag,6750776
891,1,1,Chennai,3735842
1237,1,2,Hyderabad,5731540
1994,3,2,Mumbai,14631629
3254,2,3,Mumbai,20500771
3159,2,1,Vizag,11021328
1283,2,3,Chennai,6405573
762,3,2,Chennai,5041829
4800,5,3,Hyderabad,21986112
1944,3,1,Vizag,7475648
2314,4,4,Chennai,10763347
4925,5,3,Chennai,20050500
4751,5,1,Hyderabad,20116352
4698,3,2,Vizag,15892793
2364,5,3,Chennai,11429153
3130,3,2,Hyderabad,13581277
3647,2,3,Hyderabad,15820766
1832,4,4,Mumbai,15541893
3743,3,2,Hyderabad,15392209
3316,1,2,Chennai,12738808
4194,3,4,Chennai,16940390
1913,3,4,Chennai,9180950
2183,1,1,Vizag,7827462
3613,4,1,Hyderabad,15574427
4743,2,2,Mumbai,29630743
3338,1,1,Bengaluru,14142169
2739,5,2,Hyderabad,13460806
4192,1,2,Vizag,13105980
509,4,2,Bengaluru,5325542
4476,4,2,Mumbai,29585552
4307,2,1,Mumbai,25997582
2840,3,1,Vizag,10050091
1962,1,4,Mumbai,14094730
3025,3,4,Mumbai,20513070
1475,2,3,Hyderabad,7714324
2820,4,3,Mumbai,21176454
3515,1,2,Bengaluru,14981863
4325,2,2,Mumbai,26614026
525,3,1,Hyderabad,3890022
3141,4,2,Chennai,12934912
599,2,2,Chennai,3499058
2243,5,4,Hyderabad,12421228
4808,5,4,Hyderabad,20785107
4804,2,2,Mumbai,28741731
1817,5,1,Mumbai,14252986
1765,4,3,Chennai,9185905
1224,5,4,Bengaluru,9300163
678,3,1,Chennai,4136096
2346,2,1,Hyderabad,10082808
3662,2,1,Mumbai,22563945
3152,3,1,Bengaluru,15090223
2308,1,2,Bengaluru,10188974
728,2,3,Vizag,4136481
1718,3,2,Chennai,7909188
1073,3,4,Mumbai,10368851
3859,4,2,Bengaluru,18071289
531,2,1,Mumbai,5299353
3416,5,4,Vizag,13982453
2311,5,3,Bengaluru,13892330
3769,5,1,Bengaluru,18366029
4637,2,2,Mumbai,27382985
3500,1,2,Hyderabad,14313985
795,3,2,Hyderabad,5477315
732,5,2,Vizag,5471410
4988,2,1,Vizag,17080478
712,2,2,Bengaluru,5016724
1541,1,1,Mumbai,9402050
1421,5,2,Hyderabad,9078312
1728,4,2,Mumbai,13798727
715,5,4,Mumbai,10739426
2496,2,1,Hyderabad,10752949
4314,5,4,Mumbai,29917940
4231,5,3,Chennai,17761537
3245,3,3,Vizag,11658825
2843,2,2,Bengaluru,13441136
4345,4,3,Bengaluru,20483519
2565,2,2,Bengaluru,12084002
1715,1,4,Bengaluru,8907133
3699,1,3,Chennai,14139147
1427,3,2,Chennai,7038994
2038,3,4,Vizag,8734596
2127,4,3,Chennai,10043725
4991,5,4,Chennai,20483884
768,1,2,Chennai,3774948
2949,4,4,Vizag,12056627
1968,4,1,Hyderabad,10120843
3803,4,4,Chennai,16590546
3204,1,3,Bengaluru,14076206
2049,3,4,Bengaluru,11481335
1090,5,3,Bengaluru,8939972
4740,1,1,Hyderabad,17315459
3784,1,3,Hyderabad,15170179
1344,2,4,Vizag,6155701
2218,2,2,Mumbai,13937046
1049,2,3,Vizag,5251011
3195,5,4,Hyderabad,16114853
1165,5,3,Chennai,7741110
3513,3,2,Chennai,13854078
1618,4,4,Hyderabad,9933046
503,5,1,Mumbai,7703734
985,1,1,Bengaluru,4848917
4139,1,3,Mumbai,24632918
3337,1,2,Vizag,10855787
1226,1,3,Vizag,5254503
4358,1,2,Chennai,15411623
4569,3,2,Hyderabad,19347007
506,5,1,Chennai,4581140
3077,4,1,Chennai,13071204
4397,4,3,Chennai,17819082
4421,1,1,Chennai,15132806
3659,4,2,Mumbai,23655651
2610,4,1,Vizag,10518189
3650,1,1,Hyderabad,14548919
3526,3,2,Mumbai,22812605
2773,4,3,Hyderabad,13469727
3309,5,3,Mumbai,24608796
3909,4,1,Hyderabad,17464768
2188,5,4,Vizag,10374502
766,1,3,Bengaluru,4979881
1625,4,3,Bengaluru,9985122
4424,1,2,Hyderabad,17110849
3339,3,3,Bengaluru,16009357
1559,3,4,Hyderabad,8997775
1232,5,1,Chennai,6871629
2405,4,4,Mumbai,19705870
1166,4,1,Bengaluru,7586917
2211,4,1,Hyderabad,11016023
2046,4,1,Mumbai,15130825
3432,2,2,Bengaluru,14656741
4417,5,1,Chennai,17571572
3444,3,1,Hyderabad,14985265
762,4,3,Mumbai,9003944
1177,3,2,Hyderabad,6845114
2101,4,3,Mumbai,16676131
2873,4,3,Hyderabad,13776944
1667,1,2,Vizag,6205813
3040,1,2,Bengaluru,12876167
2280,2,2,Hyderabad,9864397
1491,1,2,Chennai,6180087
1221,3,1,Chennai,6102099
4328,3,1,Bengaluru,19740200
4579,4,3,Mumbai,29649201
3081,4,1,Vizag,11636138
2432,5,3,Chennai,11881666
1846,3,1,Hyderabad,9238245
2253,2,4,Hyderabad,11354478
1193,3,4,Chennai,6825786
3981,2,3,Hyderabad,16729714
1954,5,2,Bengaluru,11720739
4219,4,3,Vizag,14893204
2473,4,2,Chennai,10849158
2977,1,3,Mumbai,18848669
2003,4,1,Vizag,8222943
1982,1,1,Bengaluru,8703737
3161,2,4,Bengaluru,14810923
3376,2,2,Mumbai,21703629
2526,3,2,Mumbai,16984920
2617,5,1,Chennai,11513621
3284,5,4,Hyderabad,16265799
3540,5,1,Vizag,13840047
2648,4,4,Chennai,12262615
4947,1,1,Chennai,16869023
4625,4,2,Vizag,16360097
2981,5,3,Vizag,12114809
1912,3,4,Vizag,8508971
771,4,4,Hyderabad,6447698
529,4,1,Hyderabad,4703725
2957,5,2,Mumbai,21256166
1928,5,3,Chennai,10305209
2277,5,1,Vizag,9307485
3137,1,4,Bengaluru,14646800
967,3,4,Bengaluru,7380408
2355,1,2,Mumbai,14746699
4821,3,2,Hyderabad,20195715
1726,5,3,Chennai,9672939
3138,2,2,Chennai,12072618
4629,3,4,Hyderabad,20211915
800,4,3,Vizag,5298403
4302,4,2,Hyderabad,18458618
1446,5,4,Mumbai,15136166
4276,1,2,Mumbai,25132437
2506,2,4,Bengaluru,12500988
1252,2,1,Vizag,4863990
2887,2,2,Mumbai,18598582
4710,5,3,Hyderabad,20253952
1211,3,4,Bengaluru,7995207
738,5,2,Mumbai,9076641
2815,3,3,Chennai,11994158
1411,5,2,Bengaluru,9845574
2099,2,2,Vizag,8073256
697,5,3,Bengaluru,6946641
4014,4,2,Vizag,14888018
2551,4,1,Chennai,10956772
1589,5,1,Vizag,7456816
1643,3,2,Hyderabad,8753946
1512,5,2,Mumbai,13691703
1471,1,1,Mumbai,8898768
2967,4,3,Chennai,13413703
4592,3,2,Chennai,17907491
4598,1,4,Bengaluru,19992017
533,3,4,Hyderabad,5067232
1394,5,3,Chennai,8358546
1775,1,2,Bengaluru,8518197
2515,2,4,Vizag,9829973
1836,2,3,Bengaluru,9369710
4606,5,2,Vizag,16615170
2579,5,3,Hyderabad,12929243
3927,3,2,Mumbai,25711324
2700,3,1,Chennai,11111710
4645,5,1,Vizag,16451616
2072,4,4,Mumbai,16650202
2917,4,1,Vizag,10508896
658,4,3,Vizag,4962644
4185,2,3,Mumbai,26340513
3838,1,3,Mumbai,23079424
3785,5,4,Mumbai,26928591
3812,2,2,Chennai,14178724
2412,3,2,Chennai,10308857
2491,2,3,Hyderabad,11136633
741,5,3,Bengaluru,7275619
2865,5,3,Mumbai,21288506
3310,3,4,Hyderabad,15968335
1779,5,4,Vizag,8799634
4385,2,2,Mumbai,26716066
4327,3,1,Hyderabad,19170598
2111,4,4,Vizag,9706208
2727,3,4,Hyderabad,13042070
693,1,3,Mumbai,6318593
3290,3,2,Vizag,11753067
3096,1,1,Chennai,11335478
1057,3,1,Bengaluru,6168964
4069,1,1,Hyderabad,15241714
1790,4,1,Mumbai,13756525
2594,3,3,Vizag,9898343
1380,2,1,Hyderabad,6677654
1202,4,2,Hyderabad,7520104
1967,1,3,Mumbai,13146497
4179,5,1,Bengaluru,19935239
3945,4,2,Vizag,13961551
2675,1,2,Bengaluru,11551083
1700,4,2,Chennai,8492130
1214,4,3,Chennai,6868211
4098,4,1,Bengaluru,18719693
775,5,3,Vizag,5613222
2464,1,4,Hyderabad,10983863
1033,3,1,Bengaluru,6346687
3690,2,1,Chennai,14179786
1729,3,4,Chennai,8875891
3140,2,3,Bengaluru,14233406
2339,1,4,Mumbai,14918111
4448,3,4,Bengaluru,20498590
1436,2,4,Vizag,6666070
2998,2,1,Hyderabad,12117798
849,1,1,Bengaluru,4642547
3412,4,1,Vizag,12140575
1536,5,3,Chennai,8816115
3877,2,1,Chennai,14118295
565,2,4,Chennai,4417980
2318,3,2,Hyderabad,10957052
3182,5,2,Chennai,14706214
549,3,3,Chennai,4433005
605,4,3,Chennai,5288598
3930,4,1,Bengaluru,17808324
907,4,1,Vizag,4980727
3952,4,3,Chennai,16487741
3568,3,4,Chennai,14984147
2527,5,3,Chennai,11841453
1582,1,2,Chennai,6672914
2850,5,2,Hyderabad,13664022
512,2,1,Chennai,3060494
2449,2,4,Bengaluru,12678553
3827,2,3,Hyderabad,15515915
3582,3,1,Hyderabad,15102837
600,2,2,Chennai,3620257
2449,2,4,Mumbai,16887613
3087,5,1,Mumbai,22102601
4367,2,3,Vizag,15477042
3076,5,1,Hyderabad,14640537
1119,3,3,Mumbai,10266085
3805,3,1,Chennai,14078897
3679,2,4,Vizag,13442636
2115,3,2,Bengaluru,10777298
4587,2,2,Vizag,15743844
1289,3,4,Hyderabad,7774171
4799,4,4,Hyderabad,21724604
3862,1,1,Hyderabad,15169265
2455,2,2,Mumbai,16382013
4025,4,4,Hyderabad,17911361
4570,2,4,Mumbai,29729240
4731,3,4,Chennai,18835153
4789,4,4,Hyderabad,20709980
2498,4,2,Bengaluru,12887678
4798,5,4,Bengaluru,24093397
783,3,1,Chennai,4494504
4650,1,3,Hyderabad,18510574
2508,1,3,Vizag,9368881
2601,3,3,Vizag,10012983
3886,5,3,Hyderabad,18089209
3340,3,1,Hyderabad,13866945
4148,3,3,Chennai,16094722
1602,4,2,Hyderabad,8593517
3984,1,4,Hyderabad,16463195
1239,1,4,Mumbai,10032788
2971,5,1,Bengaluru,15397814
